

Spouge Algorithm


spouge<float>
err = 6.349363e-02
err = 7.145545e-03
err = 9.285597e-04
err = 1.279854e-04
err = 1.821905e-05
err = 2.647008e-06
err = 3.900335e-07
a = 8.000000e+00
c_0 = 2.901419e+03
c_1 = -5.929168e+03
c_2 = 4.148274e+03
c_3 = -1.164760e+03
c_4 = 1.174135e+02
c_5 = -2.786588e+00
c_6 = 3.775392e-03
c_7 = -0.000000e+00

              z         spouge         lgamma          delta
   1.520000000000000e+00  -1.198665734754876e-01  -1.198665734754865e-01  -1.026956297778270e-15
   1.530000000000000e+00  -1.192705601461661e-01  -1.192705601461880e-01   2.187139358511558e-14
   1.540000000000000e+00  -1.185834900130338e-01  -1.185834900130117e-01  -2.214894934127187e-14
   1.550000000000000e+00  -1.178061446445149e-01  -1.178061446444944e-01  -2.044198144091069e-14
   1.560000000000000e+00  -1.169392928218933e-01  -1.169392928218973e-01   4.038436252074007e-15
   1.570000000000000e+00  -1.159836908408209e-01  -1.159836908408066e-01  -1.432187701766452e-14
   1.580000000000000e+00  -1.149400828035603e-01  -1.149400828035606e-01   3.469446951953614e-16
   1.590000000000000e+00  -1.138092009028284e-01  -1.138092009028414e-01   1.298960938811433e-14
   1.600000000000000e+00  -1.125917656967523e-01  -1.125917656967558e-01   3.441691376337985e-15
   1.610000000000000e+00  -1.112884863757486e-01  -1.112884863757159e-01  -3.272382365082649e-14
   1.620000000000000e+00  -1.099000610214169e-01  -1.099000610214171e-01   1.665334536937735e-16
   1.630000000000000e+00  -1.084271768581928e-01  -1.084271768581971e-01   4.246603069191224e-15
   1.640000000000000e+00  -1.068705104970213e-01  -1.068705104970492e-01   2.785272013028361e-14
   1.650000000000000e+00  -1.052307281725291e-01  -1.052307281725513e-01   2.223221606811876e-14
   1.660000000000000e+00  -1.035084859729629e-01  -1.035084859729599e-01  -3.053113317719180e-15
   1.670000000000000e+00  -1.017044300637338e-01  -1.017044300637095e-01  -2.430000645148311e-14
   1.680000000000000e+00  -9.981919690456209e-02  -9.981919690454802e-02  -1.407207683712386e-14
   1.690000000000000e+00  -9.785341346053045e-02  -9.785341346052813e-02  -2.317590563905014e-15
   1.700000000000000e+00  -9.580769740704298e-02  -9.580769740706588e-02   2.289834988289385e-14
   1.710000000000000e+00  -9.368265732927483e-02  -9.368265732927070e-02  -4.135580766728708e-15
   1.720000000000000e+00  -9.147889291575950e-02  -9.147889291574102e-02  -1.848521336000886e-14
   1.730000000000000e+00  -8.919699514700952e-02  -8.919699514701282e-02   3.302913498259841e-15
   1.740000000000000e+00  -8.683754647879738e-02  -8.683754647884093e-02   4.354849814092177e-14
   1.750000000000000e+00  -8.440112102048758e-02  -8.440112102048555e-02  -2.026157019940911e-15
   1.760000000000000e+00  -8.188828470818166e-02  -8.188828470817029e-02  -1.136590821460004e-14
   1.770000000000000e+00  -7.929959547384868e-02  -7.929959547387044e-02   2.176037128265307e-14
   1.780000000000000e+00  -7.663560340957787e-02  -7.663560340958543e-02   7.563394355258879e-15
   1.790000000000000e+00  -7.389685092725529e-02  -7.389685092724230e-02  -1.298960938811433e-14
   1.800000000000000e+00  -7.108387291436458e-02  -7.108387291437215e-02   7.577272143066693e-15
   1.810000000000000e+00  -6.819719688569137e-02  -6.819719688569571e-02   4.343747583845925e-15
   1.820000000000000e+00  -6.523734313073959e-02  -6.523734313074923e-02   9.645062526431047e-15
   1.830000000000000e+00  -6.220482485770162e-02  -6.220482485767683e-02  -2.479266791866053e-14
   1.840000000000000e+00  -5.910014833330379e-02  -5.910014833331088e-02   7.091549569793187e-15
   1.850000000000000e+00  -5.592381301966753e-02  -5.592381301965725e-02  -1.028344076559051e-14
   1.860000000000000e+00  -5.267631170691089e-02  -5.267631170689802e-02  -1.287858708565182e-14
   1.870000000000000e+00  -4.935813064300731e-02  -4.935813064302034e-02   1.302430385763387e-14
   1.880000000000000e+00  -4.596974966020539e-02  -4.596974966017563e-02  -2.976785484776201e-14
   1.890000000000000e+00  -4.251164229791371e-02  -4.251164229787006e-02  -4.364564265557647e-14
   1.900000000000000e+00  -3.898427592304898e-02  -3.898427592308328e-02   3.429895256701343e-14
   1.910000000000000e+00  -3.538811184741419e-02  -3.538811184740889e-02  -5.301314942585122e-15
   1.920000000000000e+00  -3.172360544130370e-02  -3.172360544130708e-02   3.372302437298913e-15
   1.930000000000000e+00  -2.799120624555229e-02  -2.799120624555575e-02   3.462508058049707e-15
   1.940000000000000e+00  -2.419135808001371e-02  -2.419135807998554e-02  -2.817884814376725e-14
   1.950000000000000e+00  -2.032449914957013e-02  -2.032449914957766e-02   7.525230438787389e-15
   1.960000000000000e+00  -1.639106214800279e-02  -1.639106214800436e-02   1.575128916186941e-15
   1.970000000000000e+00  -1.239147435870080e-02  -1.239147435868656e-02  -1.424207973776959e-14
   1.980000000000000e+00  -8.326157753419494e-03  -8.326157753441634e-03   2.214027572389199e-14
   1.990000000000000e+00  -4.195529088843131e-03  -4.195529088791668e-03  -5.146230663832796e-14
   2.000000000000000e+00   3.552713678800501e-15   0.000000000000000e+00   3.552713678800501e-15
   2.010000000000000e+00   4.260022907086380e-03   4.260022907098537e-03  -1.215607475790748e-14
   2.020000000000000e+00   8.584137966355598e-03   8.584137966409635e-03  -5.403663627667754e-14
   2.030000000000000e+00   1.297194836397964e-02   1.297194836397475e-02   4.883246584874712e-15
   2.040000000000000e+00   1.742306205242983e-02   1.742306205238642e-02   4.340625081589167e-14
   2.050000000000000e+00   2.193709166717639e-02   2.193709166717175e-02   4.635181127810029e-15
   2.060000000000000e+00   2.651365444506482e-02   2.651365444508423e-02  -1.941502514313243e-14
   2.070000000000000e+00   3.115237214422706e-02   3.115237214425216e-02  -2.510144869738440e-14
   2.080000000000000e+00   3.585287096613499e-02   3.585287096613432e-02   6.661338147750939e-16
   2.090000000000000e+00   4.061478147919928e-02   4.061478147922767e-02  -2.839395385478838e-14
   2.100000000000000e+00   4.543773854448574e-02   4.543773854448518e-02   5.620504062164855e-16
   2.110000000000000e+00   5.032138124238728e-02   5.032138124239031e-02  -3.039235529911366e-15
   2.120000000000000e+00   5.526535280165135e-02   5.526535280164979e-02   1.554312234475219e-15
   2.130000000000000e+00   6.026930052944479e-02   6.026930052945383e-02  -9.034439862887211e-15
   2.140000000000000e+00   6.533287574325186e-02   6.533287574326843e-02  -1.657007864253046e-14
   2.150000000000000e+00   7.045573370412939e-02   7.045573370411176e-02   1.762479051592436e-14
   2.160000000000000e+00   7.563753355125868e-02   7.563753355128187e-02  -2.318978342685796e-14
   2.170000000000000e+00   8.087793823846923e-02   8.087793823848996e-02  -2.073341498487480e-14
   2.180000000000000e+00   8.617661447138758e-02   8.617661447136944e-02   1.813826866481349e-14
   2.190000000000000e+00   9.153323264633784e-02   9.153323264631712e-02   2.071953719706698e-14
   2.200000000000000e+00   9.694746679055655e-02   9.694746679063887e-02  -8.232303727595536e-14
   2.210000000000000e+00   1.024189945039637e-01   1.024189945039586e-01   5.134781488891349e-15
   2.220000000000000e+00   1.079474969008416e-01   1.079474969008650e-01  -2.339795024397517e-14
   2.230000000000000e+00   1.135326585547425e-01   1.135326585547565e-01  -1.404432126150823e-14
   2.240000000000000e+00   1.191741674428961e-01   1.191741674428617e-01   3.443079155118767e-14
   2.250000000000000e+00   1.248717148923717e-01   1.248717148923966e-01  -2.489675132721914e-14
   2.260000000000000e+00   1.306249955278318e-01   1.306249955278387e-01  -6.938893903907228e-15
   2.270000000000000e+00   1.364337072192647e-01   1.364337072192808e-01  -1.607047828144914e-14
   2.280000000000000e+00   1.422975510318203e-01   1.422975510318451e-01  -2.481348460037225e-14
   2.290000000000000e+00   1.482162311761748e-01   1.482162311761244e-01   5.040412531798211e-14
   2.300000000000000e+00   1.541894549595888e-01   1.541894549596307e-01  -4.193867475521529e-14
   2.310000000000000e+00   1.602169327392247e-01   1.602169327392202e-01   4.440892098500626e-15
   2.320000000000000e+00   1.662983778744831e-01   1.662983778744763e-01   6.827871601444713e-15
   2.330000000000000e+00   1.724335066820082e-01   1.724335066820221e-01  -1.396105453466134e-14
   2.340000000000000e+00   1.786220383907278e-01   1.786220383907423e-01  -1.457167719820518e-14
   2.350000000000000e+00   1.848636950978957e-01   1.848636950978930e-01   2.692290834716005e-15
   2.360000000000000e+00   1.911582017261431e-01   1.911582017260734e-01   6.963873921961294e-14
   2.370000000000000e+00   1.975052859809878e-01   1.975052859810460e-01  -5.814793091474257e-14
   2.380000000000000e+00   2.039046783103267e-01   2.039046783103754e-01  -4.873879078104437e-14
   2.390000000000000e+00   2.103561118628434e-01   2.103561118628764e-01  -3.294586825575152e-14
   2.400000000000000e+00   2.168593224488582e-01   2.168593224488416e-01   1.662558979376172e-14
   2.410000000000000e+00   2.234140485010734e-01   2.234140485010403e-01   3.308464613382966e-14
   2.420000000000000e+00   2.300200310364531e-01   2.300200310364604e-01  -7.355227538141662e-15
   2.430000000000000e+00   2.366770136187810e-01   2.366770136187854e-01  -4.357625371653739e-15
   2.440000000000000e+00   2.433847423216271e-01   2.433847423215798e-01   4.729550084903167e-14
   2.450000000000000e+00   2.501429656921488e-01   2.501429656921763e-01  -2.747801985947262e-14
   2.460000000000000e+00   2.569514347161750e-01   2.569514347162376e-01  -6.261657858885883e-14
   2.470000000000000e+00   2.638099027829561e-01   2.638099027829890e-01  -3.291811268013589e-14
   2.480000000000000e+00   2.707181256510829e-01   2.707181256510941e-01  -1.121325254871408e-14
   2.490000000000000e+00   2.776758614151440e-01   2.776758614151702e-01  -2.620126338115369e-14
   2.500000000000000e+00   2.846828704729418e-01   2.846828704729192e-01   2.264854970235319e-14
   2.510000000000000e+00   2.917389154929744e-01   2.917389154928682e-01   1.061373211541650e-13
   2.520000000000000e+00   2.988437613826811e-01   2.988437613826985e-01  -1.737499033538370e-14
   2.530000000000000e+00   3.059971752581667e-01   3.059971752581563e-01   1.043609643147647e-14
   2.540000000000000e+00   3.131989264125146e-01   3.131989264125262e-01  -1.160183060733289e-14
   2.550000000000000e+00   3.204487862866614e-01   3.204487862866610e-01   3.885780586188048e-16
   2.560000000000000e+00   3.277465284395191e-01   3.277465284395484e-01  -2.925437669887287e-14
   2.570000000000000e+00   3.350919285194358e-01   3.350919285194099e-01   2.586819647376615e-14
   2.580000000000000e+00   3.424847642352553e-01   3.424847642353149e-01  -5.956346527113965e-14
   2.590000000000000e+00   3.499248153292207e-01   3.499248153292986e-01  -7.793765632868599e-14
   2.600000000000000e+00   3.574118635490677e-01   3.574118635489798e-01   8.792966355031240e-14
   2.610000000000000e+00   3.649456926206938e-01   3.649456926206556e-01   3.813616089587413e-14
   2.620000000000000e+00   3.725260882228163e-01   3.725260882228757e-01  -5.939693181744587e-14
   2.630000000000000e+00   3.801528379604626e-01   3.801528379604738e-01  -1.121325254871408e-14
   2.640000000000000e+00   3.878257313389675e-01   3.878257313390580e-01  -9.048317650695026e-14
   2.650000000000000e+00   3.955445597399461e-01   3.955445597399379e-01   8.215650382226158e-15
   2.660000000000000e+00   4.033091163955227e-01   4.033091163954921e-01   3.058664432842306e-14
   2.670000000000000e+00   4.111191963649823e-01   4.111191963649543e-01   2.803313137178520e-14
   2.680000000000000e+00   4.189745965105658e-01   4.189745965106196e-01  -5.384581669432009e-14
   2.690000000000000e+00   4.268751154745409e-01   4.268751154744539e-01   8.698597397938101e-14
   2.700000000000000e+00   4.348205536550722e-01   4.348205536551046e-01  -3.241851231905457e-14
   2.710000000000000e+00   4.428107131852101e-01   4.428107131852977e-01  -8.759659664292485e-14
   2.720000000000000e+00   4.508453979095535e-01   4.508453979096208e-01  -6.733502644351574e-14
   2.730000000000000e+00   4.589244133626806e-01   4.589244133626748e-01   5.884182030513330e-15
   2.740000000000000e+00   4.670475667474747e-01   4.670475667475970e-01  -1.222355550112297e-13
   2.750000000000000e+00   4.752146669149369e-01   4.752146669149371e-01  -2.775557561562891e-16
   2.760000000000000e+00   4.834255243419783e-01   4.834255243418903e-01   8.792966355031240e-14
   2.770000000000000e+00   4.916799511118732e-01   4.916799511118674e-01   5.884182030513330e-15
   2.780000000000000e+00   4.999777608943674e-01   4.999777608944085e-01  -4.113376306236205e-14
   2.790000000000000e+00   5.083187689253563e-01   5.083187689254214e-01  -6.505906924303417e-14
   2.800000000000000e+00   5.167027919877611e-01   5.167027919877470e-01   1.409983241273949e-14
   2.810000000000000e+00   5.251296483919496e-01   5.251296483920387e-01  -8.903988657493755e-14
   2.820000000000000e+00   5.335991579578874e-01   5.335991579579545e-01  -6.716849298982197e-14
   2.830000000000000e+00   5.421111419955480e-01   5.421111419956528e-01  -1.048050535246148e-13
   2.840000000000000e+00   5.506654232875157e-01   5.506654232875832e-01  -6.750155989720952e-14
   2.850000000000000e+00   5.592618260706104e-01   5.592618260705763e-01   3.408384685599231e-14
   2.860000000000000e+00   5.679001760183127e-01   5.679001760182117e-01   1.009192729384267e-13
   2.870000000000000e+00   5.765803002235330e-01   5.765803002234751e-01   5.795364188543317e-14
   2.880000000000000e+00   5.853020271817435e-01   5.853020271816821e-01   6.139533326177116e-14
   2.890000000000000e+00   5.940651867735376e-01   5.940651867736810e-01  -1.434408147815702e-13
   2.900000000000000e+00   6.028696102492148e-01   6.028696102493114e-01  -9.658940314238862e-14
   2.910000000000000e+00   6.117151302111132e-01   6.117151302111297e-01  -1.643130076445232e-14
   2.920000000000000e+00   6.206015805982155e-01   6.206015805983831e-01  -1.676436767183986e-13
   2.930000000000000e+00   6.295287966712451e-01   6.295287966712386e-01   6.439293542825908e-15
   2.940000000000000e+00   6.384966149952724e-01   6.384966149952512e-01   2.120525977034049e-14
   2.950000000000000e+00   6.475048734260369e-01   6.475048734260780e-01  -4.107825191113079e-14
   2.960000000000000e+00   6.565534110943787e-01   6.565534110944214e-01  -4.274358644806853e-14
   2.970000000000000e+00   6.656420683911541e-01   6.656420683912108e-01  -5.662137425588298e-14
   2.980000000000000e+00   6.747706869530248e-01   6.747706869530022e-01   2.253752739989068e-14
   2.990000000000000e+00   6.839391096475822e-01   6.839391096476095e-01  -2.731148640577885e-14
   3.000000000000000e+00   6.931471805598868e-01   6.931471805599453e-01  -5.850875339774575e-14
   3.010000000000000e+00   7.023947449781822e-01   7.023947449780830e-01   9.925393840148899e-14
   3.020000000000000e+00   7.116816493794396e-01   7.116816493795231e-01  -8.348877145181177e-14
   3.030000000000000e+00   7.210077414178144e-01   7.210077414176709e-01   1.435518370840327e-13
   3.040000000000000e+00   7.303728699085674e-01   7.303728699085115e-01   5.595524044110789e-14
   3.050000000000000e+00   7.397768848174806e-01   7.397768848174889e-01  -8.326672684688674e-15
   3.060000000000000e+00   7.492196372465472e-01   7.492196372465740e-01  -2.686739719592879e-14
