                      n                     f1                     f2                  delta                   frac
                    178       375.342929019714       375.342929019714       0.00000000000000       0.00000000000000
                    179       377.712227210770       377.712227210770       0.00000000000000       0.00000000000000
                    180       380.535885870604       380.535885870604       0.00000000000000       0.00000000000000
                    181       382.910724242036       382.910724242036       0.00000000000000       0.00000000000000
                    182       385.739892557681       385.739892557681       0.00000000000000       0.00000000000000
                    183       388.120210394877       388.120210394877       0.00000000000000       0.00000000000000
                    184       390.954828315290       390.954828315290       0.00000000000000       0.00000000000000
                    185       393.340566219955       393.340566219955       0.00000000000000       0.00000000000000
                    186       396.180574989003       396.180574989003       0.00000000000000       0.00000000000000
                    187       398.571674836810       398.571674836810       0.00000000000000       0.00000000000000
                    188       401.417016951833       401.417016951833       0.00000000000000       0.00000000000000
                    189       403.813421851870       403.813421851870       0.00000000000000       0.00000000000000
                    190       406.664041023994       406.664041023994       0.00000000000000       0.00000000000000
                    191       409.065695279916       409.065695279916       0.00000000000000       0.00000000000000
                    192       411.921536396022       411.921536396022       0.00000000000000       0.00000000000000
                    193       414.328385468821       414.328385468821       0.00000000000000       0.00000000000000
                    194       417.189394555085       417.189394555085       0.00000000000000       0.00000000000000
                    195       419.601385027385       419.601385027385       0.00000000000000       0.00000000000000
                    196       422.467509214315       422.467509214315       0.00000000000000       0.00000000000000
                    197       424.884588756123       424.884588756123       0.00000000000000       0.00000000000000
                    198       427.755776245010       427.755776245010       0.00000000000000       0.00000000000000
                    199       430.177893580847       430.177893580847       0.00000000000000       0.00000000000000
                    200       433.054093611558       433.054093611558       0.00000000000000       0.00000000000000
                    201       435.481198488907       435.481198488907       0.00000000000000       0.00000000000000
                    202       438.362361308959       438.362361308959       0.00000000000000       0.00000000000000
                    203       440.794404467948       440.794404467948       0.00000000000000       0.00000000000000
                    204       443.680481302803       443.680481302803       0.00000000000000       0.00000000000000
                    205       446.117414447087       446.117414447087       0.00000000000000       0.00000000000000
                    206       449.008357471593       449.008357471593       0.00000000000000       0.00000000000000
                    207       451.450133240352       451.450133240352       0.00000000000000       0.00000000000000
                    208       454.345895551294       454.345895551294       0.00000000000000       0.00000000000000
                    209       456.792467492317       456.792467492317       0.00000000000000       0.00000000000000
                    210       459.693003082012       459.693003082012       0.00000000000000       0.00000000000000
                    211       462.144325625793       462.144325625793       0.00000000000000       0.00000000000000
                    212       465.049589356684       465.049589356684       0.00000000000000       0.00000000000000
                    213       467.505617791502       467.505617791502       0.00000000000000       0.00000000000000
                    214       470.415565371706       470.415565371706       0.00000000000000       0.00000000000000
                    215       472.876255819630       472.876255819630       0.00000000000000       0.00000000000000
                    216       475.790843779390       475.790843779390       0.00000000000000       0.00000000000000
                    217       478.256153173171       478.256153173171       0.00000000000000       0.00000000000000
                    218       481.175338842179       481.175338842179       0.00000000000000       0.00000000000000
                    219       483.645224902987       483.645224902987       0.00000000000000       0.00000000000000
                    220       486.568966388531       486.568966388531       0.00000000000000       0.00000000000000
                    221       489.043387604505       489.043387604505       0.00000000000000       0.00000000000000
                    222       491.971643770404       491.971643770404       0.00000000000000       0.00000000000000
                    223       494.450559375965       494.450559375965       0.00000000000000       0.00000000000000
                    224       497.383289822259       497.383289822259       0.00000000000000       0.00000000000000
                    225       499.866659778169       499.866659778169       0.00000000000000       0.00000000000000
                    226       502.803824821531       502.803824821531       0.00000000000000       0.00000000000000
                    227       505.291609795651       505.291609795651       0.00000000000000       0.00000000000000
                    228       508.233170450485       508.233170450485       0.00000000000000       0.00000000000000
                    229       510.725331799205       510.725331799205       0.00000000000000       0.00000000000000
                    230       513.671249759409       513.671249759409       0.00000000000000       0.00000000000000
                    231       516.167749509727       516.167749509727       0.00000000000000       0.00000000000000
                    232       519.117987131075       519.117987131075       0.00000000000000       0.00000000000000
                    233       521.618787963292       521.618787963292       0.00000000000000       0.00000000000000
                    234       524.573308246433       524.573308246433       0.00000000000000       0.00000000000000
                    235       527.078373477437       527.078373477437       0.00000000000000       0.00000000000000
                    236       530.037140051458       530.037140051458       0.00000000000000       0.00000000000000
                    237       532.546433618572       532.546433618572       0.00000000000000       0.00000000000000
                    238       535.509410725130       535.509410725130       0.00000000000000       0.00000000000000
                    239       538.022897170503       538.022897170503       0.00000000000000       0.00000000000000
                    240       540.990049648472       540.990049648472       0.00000000000000       0.00000000000000
                    241       543.507694103994       543.507694103994       0.00000000000000       0.00000000000000
                    242       546.478987374628       546.478987374628       0.00000000000000       0.00000000000000
                    243       549.000755547335       549.000755547335       0.00000000000000       0.00000000000000
                    244       551.976155599922       551.976155599922       0.00000000000000       0.00000000000000
                    245       554.502013757879       554.502013757879       0.00000000000000       0.00000000000000
                    246       557.481487135854       557.481487135854       0.00000000000000       0.00000000000000
                    247       560.011402094507       560.011402094507       0.00000000000000       0.00000000000000
                    248       562.994915882019       562.994915882019       0.00000000000000       0.00000000000000
                    249       565.528854990972       565.528854990972       0.00000000000000       0.00000000000000
                    250       568.516376799881       568.516376799881       0.00000000000000       0.00000000000000
                    251       571.054307930104       571.054307930104       0.00000000000000       0.00000000000000
                    252       574.045805887392       574.045805887392       0.00000000000000       0.00000000000000
                    253       576.587697418831       576.587697418831       0.00000000000000       0.00000000000000
                    254       579.583140154411       579.583140154411       0.00000000000000       0.00000000000000
                    255       582.128960963990       582.128960963990       0.00000000000000       0.00000000000000
                    256       585.128317598891       585.128317598891       0.00000000000000       0.00000000000000
                    257       587.678037048885       587.678037048885       0.00000000000000       0.00000000000000
                    258       590.681277183812       590.681277183812       0.00000000000000       0.00000000000000
                    259       593.234865110584       593.234865110584       0.00000000000000       0.00000000000000
                    260       596.241958814828       596.241958814828       0.00000000000000       0.00000000000000
                    261       598.799385517907       598.799385517907       0.00000000000000       0.00000000000000
                    262       601.810303318589       601.810303318589       0.00000000000000       0.00000000000000
                    263       604.371539550085       604.371539550085       0.00000000000000       0.00000000000000
                    264       607.386252421735       607.386252421735       0.00000000000000       0.00000000000000
                    265       609.951269376071       609.951269376071       0.00000000000000       0.00000000000000
                    266       612.969748730517       612.969748730517       0.00000000000000       0.00000000000000
                    267       615.538518034471       615.538518034471       0.00000000000000       0.00000000000000
                    268       618.560735711028       618.560735711028       0.00000000000000       0.00000000000000
                    269       621.133229414073       621.133229414073       0.00000000000000       0.00000000000000
                    270       624.159157670026       624.159157670026       0.00000000000000       0.00000000000000
                    271       626.735348234953       626.735348234953       0.00000000000000       0.00000000000000
                    272       629.764959736322       629.764959736322       0.00000000000000       0.00000000000000
                    273       632.344820030138       632.344820030138       0.00000000000000       0.00000000000000
                    274       635.378087842710       635.378087842710       0.00000000000000       0.00000000000000
                    275       637.961591127804       637.961591127804       0.00000000000000       0.00000000000000
                    276       640.998488708427       640.998488708427       0.00000000000000       0.00000000000000
                    277       643.585608633992       643.585608633992       0.00000000000000       0.00000000000000
                    278       646.626109822118       646.626109822118       0.00000000000000       0.00000000000000
                    279       649.216820415813       649.216820415813       0.00000000000000       0.00000000000000
                    280       652.260899425287       652.260899425287       0.00000000000000       0.00000000000000
                    281       654.855175085147       654.855175085147       0.00000000000000       0.00000000000000
                    282       657.902806496225       657.902806496225       0.00000000000000       0.00000000000000
                    283       660.500621982790       660.500621982790       0.00000000000000       0.00000000000000
                    284       663.551780734387       663.551780734387       0.00000000000000       0.00000000000000
                    285       666.153111163059       666.153111163059       0.00000000000000       0.00000000000000
                    286       669.207772545206       669.207772545206       0.00000000000000       0.00000000000000
                    287       671.812593378818       671.812593378818       0.00000000000000       0.00000000000000
                    288       674.870733025342       674.870733025342       0.00000000000000       0.00000000000000
                    289       677.479020066931       677.479020066931       0.00000000000000       0.00000000000000
                    290       680.540613948323       680.540613948323       0.00000000000000       0.00000000000000
                    291       683.152343334102       683.152343334102       0.00000000000000       0.00000000000000
                    292       686.217367750591       686.217367750591       0.00000000000000       0.00000000000000
                    293       688.832515943119       688.832515943119       0.00000000000000       0.00000000000000
                    294       691.900947517930       691.900947517930       0.00000000000000       0.00000000000000
                    295       694.519491299459       694.519491299459       0.00000000000000       0.00000000000000
                    296       697.591306972254       697.591306972254       0.00000000000000       0.00000000000000
                    297       700.213223438262       700.213223438262       0.00000000000000       0.00000000000000
                    298       703.288400458759       703.288400458759       0.00000000000000       0.00000000000000
                    299       705.913667011652       705.913667011652   1.13686837721616e-13   1.61049209038390e-16
                    300       708.992182933416       708.992182933415   2.27373675443232e-13   3.20699834097587e-16
                    301       0.00000000000000       711.620777276401      -711.620777276401      -1.00000000000000
                    302       714.702609950790       714.702609950790   1.13686837721616e-13   1.59068731719678e-16
                    303       717.334510081911       717.334510081911   1.13686837721616e-13   1.58485108584326e-16
                    304       720.419637652197       720.419637652197       0.00000000000000       0.00000000000000
                    305       723.054821858518       723.054821858518   1.13686837721616e-13   1.57231283555234e-16
                    306       726.143222754149       726.143222754149   1.13686837721616e-13   1.56562554271896e-16
                    307       728.781669606105       728.781669606105       0.00000000000000       0.00000000000000
                    308       731.873322537122       731.873322537122       0.00000000000000       0.00000000000000
                    309       734.515010883003       734.515010883003       0.00000000000000       0.00000000000000
                    310       737.609894834602       737.609894834602   2.27373675443232e-13   3.08257355324954e-16
                    311       740.254803795182       740.254803795182       0.00000000000000       0.00000000000000
                    312       743.352898022411       743.352898022411   1.13686837721616e-13   1.52937908796837e-16
                    313       746.001006985722       746.001006985722       0.00000000000000       0.00000000000000
                    314       749.102291008319       749.102291008319   1.13686837721616e-13   1.51764103629411e-16
                    315       751.753579624548       751.753579624548   1.13686837721616e-13   1.51228861162717e-16
                    316       754.858033221906       754.858033221906   1.13686837721616e-13   1.50606912449980e-16
                    317       757.512481398425       757.512481398425       0.00000000000000       0.00000000000000
                    318       760.620084604687       760.620084604686   1.13686837721616e-13   1.49465994946350e-16
                    319       763.277672501210       763.277672501210       0.00000000000000       0.00000000000000
                    320       766.388405600480       766.388405600480   1.13686837721616e-13   1.48341019893875e-16
                    321       769.049113624340       769.049113624340       0.00000000000000       0.00000000000000
                    322       772.162957146025       772.162957146025   1.13686837721616e-13   1.47231664857133e-16
                    323       774.826765947563       774.826765947563       0.00000000000000       0.00000000000000
                    324       777.943700661817       777.943700661817   2.27373675443232e-13   2.92275231806363e-16
                    325       780.610591129893       780.610591129893       0.00000000000000       0.00000000000000
                    326       783.730598043184       783.730598043184   1.13686837721616e-13   1.45058567325901e-16
                    327       786.400551300790       786.400551300790  -1.13686837721616e-13  -1.44566070730197e-16
                    328       789.523611651568       789.523611651568       0.00000000000000       0.00000000000000
                    329       792.196609051555       792.196609051555   1.13686837721616e-13   1.43508361968029e-16
                    330       795.322704306028       795.322704306028       0.00000000000000       0.00000000000000
                    331       797.998727426932       797.998727426932       0.00000000000000       0.00000000000000
                    332       801.127839274945       801.127839274945   1.13686837721616e-13   1.41908484698906e-16
                    333       803.806869916913       803.806869916913       0.00000000000000       0.00000000000000
                    334       806.938980267922       806.938980267921   2.27373675443232e-13   2.81773072070132e-16
                    335       809.621000448738       809.621000448738       0.00000000000000       0.00000000000000
                    336       812.756091427885       812.756091427885   1.13686837721616e-13   1.39878173686630e-16
                    337       815.441083379090       815.441083379090       0.00000000000000       0.00000000000000
                    338       818.579137323368       818.579137323368   1.13686837721616e-13   1.38883136080593e-16
                    339       821.267083486471       821.267083486470   1.13686837721616e-13   1.38428581892006e-16
                    340       824.408082941686       824.408082940978   7.08382685843389e-10   8.59262179133808e-13
                    341       827.098965965661       827.098965963754   1.90743776329327e-09   2.30617839193002e-12
                    342       830.242893678398       830.242893678041   3.57204044121318e-10   4.30240411379947e-13
                    343       832.936696412603       832.936696410920   1.68313363246853e-09   2.02072215058006e-12
                    344       836.083535336022       836.083535335414   6.07542460784316e-10   7.26652822484522e-13
                    345       838.780240829029       838.780240827951   1.07786490843864e-09   1.28503850707629e-12
                    346       841.929974110146       841.929974110472  -3.25712790072430e-10  -3.86864466271743e-13
                    347       844.629565607654       844.629565607898  -2.44540387939196e-10  -2.89523831388965e-13
                    348       847.782176590864       847.782176590246   6.17887963016983e-10   7.28828678024477e-13
                    349       850.484637530937       850.484637530101   8.36735125631094e-10   9.83833321270873e-13
                    350       853.640109744565       853.640109744730  -1.64277480507735e-10  -1.92443488341779e-13
                    351       856.345423753462       856.345423753567  -1.04819264379330e-10  -1.22403018071705e-13
                    352       859.503740920706       859.503740920328   3.78690856450703e-10   4.40592447038350e-13
                    353       862.211891810829       862.211891810500   3.29578142554965e-10   3.82247270868540e-13
                    354       865.373037834213       865.373037833461   7.51242623664439e-10   8.68114201414504e-13
                    355       868.084009600032       868.084009599975   5.66160451853648e-11   6.52195462181756e-14
                    356       871.247968564345       871.247968564313   3.13775672111660e-11   3.60145083183053e-14
                    357       873.961745381782       873.961745381755   2.72848410531878e-11   3.12197200819923e-14
                    358       877.128501551748       877.128501550714   1.03386810224038e-09   1.17869628043389e-12
                    359       879.845067770986       879.845067770243   7.42716110835318e-10   8.44144199975518e-13
                    360       883.014605582730       883.014605582164   5.66046765015926e-10   6.41038960666722e-13
                    361       885.733945729265       885.733945728576   6.88601176079828e-10   7.77435684158415e-13
                    362       888.906249795477       888.906249793990   1.48702383739874e-09   1.67286914423581e-12
                    363       891.628348562801       891.628348562841  -4.00177668780088e-11  -4.48816672804436e-14
                    364       894.803403662736       894.803403661627   1.10946984932525e-09   1.23990347464615e-12
                    365       897.528245917800       897.528245916423   1.37652023113333e-09   1.53367900943087e-12
                    366       900.706036995773       900.706036995028   7.44876160752028e-10   8.26991415797672e-13
                    367       903.433607765861       903.433607764478   1.38311406772118e-09   1.53095264094022e-12
                    368       906.614119935182       906.614119933197   1.98508587345714e-09   2.18955984670017e-12
                    369       909.344404409469       909.344404408518   9.50194589677267e-10   1.04492267733843e-12
                    370       912.527622939621       912.527622938836   7.85576048656367e-10   8.60879198512791e-13
                    371       915.260606471898       915.260606471126   7.72161001805216e-10   8.43651519956000e-13
                    372       918.446516793168       918.446516793109   5.90034687775187e-11   6.42426833775123e-14
                    373       921.182184890780       921.182184890770   1.02318153949454e-11   1.11072658186054e-14
                    374       924.370772591196       924.370772590523   6.72798705636524e-10   7.27845065623423e-13
                    375       927.109110917737       927.109110916740   9.96806193143129e-10   1.07517678491744e-12
                    376       930.300361734200       930.300361733913   2.86945578409359e-10   3.08444014656238e-13
                    377       933.041356104129       933.041356104188  -5.96855898038484e-11  -6.39688577718131e-14
                    378       936.235255930075       936.235255929533   5.42513589607552e-10   5.79462892656101e-13
                    379       938.978892310654       938.978892309270   1.38368250190979e-09   1.47360341456328e-12
                    380       942.175427183255       942.175427182253   1.00203578767832e-09   1.06353419837651e-12
                    381       944.921691683857       944.921691684397  -5.40353539690841e-10  -5.71850074398883e-13
                    382       948.120847790817       948.120847790860  -4.26325641456060e-11  -4.49653271995239e-14
                    383       950.869726675323       950.869726673578   1.74509295902681e-09   1.83525977331475e-12
                    384       954.071490343783       954.071490343447   3.35376171278767e-10   3.51521007254958e-13
                    385       956.822970007239       956.822970007866  -6.26869223196991e-10  -6.55156954678709e-13
                    386       960.027327714418       960.027327712912   1.50612322613597e-09   1.56883370156142e-12
                    387       962.781394701852       962.781394700895   9.56333678914234e-10   9.93303032420288e-13
                    388       965.988333054092       965.988333052535   1.55625912157120e-09   1.61105374497992e-12
                    389       968.744974045460       968.744974044514   9.46329237194732e-10   9.76861054817971e-13
                    390       971.954479792310       971.954479791659   6.51198206469417e-10   6.69988379094670e-13
