

#             t           fai          fai'           gai          gai'           hai          hai'
#     =========     =========     =========     =========     =========     =========     =========
 -1.526000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.525000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.524000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.523000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.522000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.521000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.520000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.519000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.518000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.517000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.516000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.515000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.514000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.513000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.512000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.511000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.510000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.509000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.508000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.507000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.506000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.505000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.504000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.503000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.502000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.501000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.500000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.499000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.498000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.497000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.496000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.495000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.494000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.493000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.492000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.491000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.490000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.489000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.488000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.487000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.486000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.485000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.484000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.483000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.482000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.481000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.480000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.479000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.478000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.477000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.476000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.475000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.474000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.473000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.472000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.471000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.470000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.469000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.468000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.467000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.466000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.465000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.464000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.463000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.462000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.461000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.460000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.459000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.458000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.457000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.456000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.455000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.454000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.453000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.452000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.451000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.450000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.449000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.448000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.447000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.446000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.445000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.444000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.443000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.442000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.441000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.440000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.439000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.438000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.437000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.436000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.435000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.434000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.433000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.432000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.431000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.430000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.429000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.428000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.427000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.426000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.425000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.424000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.423000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.422000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.421000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.420000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.419000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.418000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.417000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.416000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.415000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.414000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.413000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.412000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.411000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.410000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.409000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.408000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.407000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.406000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.405000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.404000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.403000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.402000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.401000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.400000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.399000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.398000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.397000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.396000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.395000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.394000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.393000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.392000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.391000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.390000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.389000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.388000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.387000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.386000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.385000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.384000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.383000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.382000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.381000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.380000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.379000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.378000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.377000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.376000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.375000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.374000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.373000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.372000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.371000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.370000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.369000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.368000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.367000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.366000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.365000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.364000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.363000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.362000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.361000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.360000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.359000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.358000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.357000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.356000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.355000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.354000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.353000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.352000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.351000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.350000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.349000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.348000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.347000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.346000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.345000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.344000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.343000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.342000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.341000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.340000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.339000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.338000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.337000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.336000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.335000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.334000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.333000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.332000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.331000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.330000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.329000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.328000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.327000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.326000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.325000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.324000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.323000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.322000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.321000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.320000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.319000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.318000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.317000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.316000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.315000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.314000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.313000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.312000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.311000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.310000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.309000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.308000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.307000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.306000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.305000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.304000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.303000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.302000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.301000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.300000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.299000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.298000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.297000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.296000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.295000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.294000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.293000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.292000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.291000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.290000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.289000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.288000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.287000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.286000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.285000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.284000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.283000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.282000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.281000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.280000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.279000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.278000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.277000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.276000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.275000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.274000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.273000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.272000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.271000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.270000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.269000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.268000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.267000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.266000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.265000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.264000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.263000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.262000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.261000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.260000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.259000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.258000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.257000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.256000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.255000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.254000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.253000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.252000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.251000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.250000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.249000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.248000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.247000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.246000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.245000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.244000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.243000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.242000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.241000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.240000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.239000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.238000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.237000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.236000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.235000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.234000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.233000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.232000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.231000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.230000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.229000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.228000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.227000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.226000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.225000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.224000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.223000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.222000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.221000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.220000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.219000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.218000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.217000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.216000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.215000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.214000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.213000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.212000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.211000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.210000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.209000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.208000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.207000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.206000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.205000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.204000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.203000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.202000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.201000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.200000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.199000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.198000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.197000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.196000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.195000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.194000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.193000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.192000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.191000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.190000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.189000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.188000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.187000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.186000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.185000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.184000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.183000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.182000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.181000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.180000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.179000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.178000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.177000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.176000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.175000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.174000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.173000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.172000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.171000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.170000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.169000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.168000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.167000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.166000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.165000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.164000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.163000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.162000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.161000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.160000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.159000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.158000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.157000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.156000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.155000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.154000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.153000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.152000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.151000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.150000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.149000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.148000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.147000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.146000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.145000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.144000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.143000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.142000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.141000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.140000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.139000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.138000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.137000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.136000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.135000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.134000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.133000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.132000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.131000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.130000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.129000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.128000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.127000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.126000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.125000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.124000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.123000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.122000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.121000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.120000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.119000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.118000e+01          -nan          -nan          -nan          -nan          -nan          -nan
 -1.117000e+01          -nan          -nan          -nan          -nan          -nan          -nan
